-2.04 9.78 0.113062
-2.04 10 0.0860639

-1.92 -1 -0.522429
-1.92 -0.78 -0.493991
-1.92 -0.56 -0.466334
-1.92 -0.34 -0.439657
-1.92 -0.12 -0.41413
-1.92 0.1 -0.389853
-1.92 0.32 -0.366832
-1.92 0.54 -0.344963
-1.92 0.76 -0.324045
-1.92 0.98 -0.303817
-1.92 1.2 -0.283993
-1.92 1.42 -0.264294
-1.92 1.64 -0.244467
-1.92 1.86 -0.224288
-1.92 2.08 -0.203554
-1.92 2.3 -0.182071
-1.92 2.52 -0.159628
-1.92 2.74 -0.135972
-1.92 2.96 -0.110751
-1.92 3.18 -0.0834013
-1.92 3.4 -0.0528202
-1.92 3.62 -0.0155967
-1.92 3.84 0.0312266
-1.92 4.06 0.0633014
-1.92 4.28 0.0898292
-1.92 4.5 0.112956
-1.92 4.72 0.133599
-1.92 4.94 0.152266
-1.92 5.16 0.169274
-1.92 5.38 0.18483
-1.92 5.6 0.19907
-1.92 5.82 0.212079
-1.92 6.04 0.223902
-1.92 6.26 0.234551
-1.92 6.48 0.244006
-1.92 6.7 0.252215
-1.92 6.92 0.259093
-1.92 7.14 0.264519
-1.92 7.36 0.268322
-1.92 7.58 0.270279
-1.92 7.8 0.270097
-1.92 8.02 0.267407
-1.92 8.24 0.261764
-1.92 8.46 0.252687
-1.92 8.68 0.239766
-1.92 8.9 0.222854
-1.92 9.12 0.202254
-1.92 9.34 0.178719
-1.92 9.56 0.153199
-1.92 9.78 0.126533
-1.92 10 0.0993052

-1.8 -1 -0.508302
-1.8 -0.78 -0.478597
-1.8 -0.56 -0.449607
-1.8 -0.34 -0.421563
-1.8 -0.12 -0.394663
-1.8 0.1 -0.36903
-1.8 0.32 -0.344672
-1.8 0.54 -0.321463
-1.8 0.76 -0.29916
-1.8 0.98 -0.27745
-1.8 1.2 -0.255989
-1.8 1.42 -0.23445
-1.8 1.64 -0.212531
-1.8 1.86 -0.189953
-1.8 2.08 -0.166442
-1.8 2.3 -0.141689
-1.8 2.52 -0.115293
-1.8 2.74 -0.0866313
-1.8 2.96 -0.0544975
-1.8 3.18 -0.0150585
-1.8 3.4 0.0339213
-1.8 3.62 0.067132
-1.8 3.84 0.0945345
-1.8 4.06 0.118367
-1.8 4.28 0.139604
-1.8 4.5 0.158797
-1.8 4.72 0.176292
-1.8 4.94 0.192323
-1.8 5.16 0.207048
-1.8 5.38 0.220574
-1.8 5.6 0.232969
-1.8 5.82 0.244268
-1.8 6.04 0.254478
-1.8 6.26 0.263578
-1.8 6.48 0.271525
-1.8 6.7 0.278244
-1.8 6.92 0.283635
-1.8 7.14 0.287559
-1.8 7.36 0.289838
-1.8 7.58 0.290245
-1.8 7.8 0.288501
-1.8 8.02 0.284266
-1.8 8.24 0.277158
-1.8 8.46 0.266796
-1.8 8.68 0.252892
-1.8 8.9 0.235385
-1.8 9.12 0.214561
-1.8 9.34 0.19103
-1.8 9.56 0.165559
-1.8 9.78 0.138864
-1.8 10 0.111483

-1.68 -1 -0.494234
-1.68 -0.78 -0.463151
-1.68 -0.56 -0.432693
-1.68 -0.34 -0.403121
-1.68 -0.12 -0.374671
-1.68 0.1 -0.34749
-1.68 0.32 -0.32159
-1.68 0.54 -0.296813
-1.68 0.76 -0.27286
-1.68 0.98 -0.249342
-1.68 1.2 -0.225842
-1.68 1.42 -0.201955
-1.68 1.64 -0.177298
-1.68 1.86 -0.151475
-1.68 2.08 -0.124027
-1.68 2.3 -0.0942926
-1.68 2.52 -0.0610683
-1.68 2.74 -0.0209067
-1.68 2.96 0.0316112
-1.68 3.18 0.0672034
-1.68 3.4 0.0961179
-1.68 3.62 0.121065
-1.68 3.84 0.143182
-1.68 4.06 0.163103
-1.68 4.28 0.181231
-1.68 4.5 0.197836
-1.68 4.72 0.213108
-1.68 4.94 0.22718
-1.68 5.16 0.240143
-1.68 5.38 0.252054
-1.68 5.6 0.262943
-1.68 5.82 0.272816
-1.68 6.04 0.281655
-1.68 6.26 0.289421
-1.68 6.48 0.296051
-1.68 6.7 0.301457
